dataset_id,method,metric,k0,hyperparam_name,hyperparam_value,hyperparam_label,tsne_perplexity,umap_n_neighbors,T_value,V_value,null_mean,null_sd,null_q95,z_value,p_value,certified_above_null,source_block,protocol_source,b_used,max_pairs_used,n_points_used,subsample_frac,tau,run_null,random_state,representation_description,label_construction_note,n_raw,n_original,n_used,cap_policy,number_of_classes_retained,min_class_support,median_class_support,max_class_support,rank_T_desc,rank_V_desc,n_hyperparam_settings,missing_hyperparams_json,hyperparam_grid_complete,b_min,b_max,pairs_min,pairs_max,n_points_min,n_points_max,group_protocol_candidate_count,group_protocol_uniform,table_family,n_samples,n_samples_source,requested_cap_inferred,requested_cap_source,n_target_auto,n_target_source,n_target,n_target_mode,n_target_active_source,meets_nominal_target,compute_tier_group,compute_tier,compute_status,protocol_note
cifar10,tsne,ami,10,tsne_perplexity,50.0,perp=50,50.0,,0.8469811545214292,0.4772291225963052,-9.060261862402694e-07,2.757281465330004e-05,4.3596283727495336e-05,30718.01233198529,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ami,10,tsne_perplexity,100.0,perp=100,100.0,,0.930943003847929,0.496499503202592,8.653421159801192e-07,2.7486790025495416e-05,4.180766816287542e-05,33868.710665825885,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,5.0,perp=5,5.0,,0.7796202264916443,0.3115257873035585,1.1907942597135482e-07,1.4159147316014613e-05,2.1996533616193097e-05,55061.23285619283,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,10.0,perp=10,10.0,,0.9221291896237448,0.3526779323241421,5.681268757536807e-07,1.462138550394296e-05,2.3887261756111313e-05,63067.116399345185,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,15.0,perp=15,15.0,,0.9557835026858196,0.3682727971791293,9.255277414382112e-07,1.312563539770147e-05,2.278263853881625e-05,72818.00447736439,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,30.0,perp=30,30.0,,0.9456780812801432,0.3752218183066858,1.3842704432934445e-06,1.324532722111898e-05,2.294027015406839e-05,71397.00523984549,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,50.0,perp=50,50.0,,0.7934240115599926,0.3484471362632801,-5.742921744512537e-07,1.4199311550548718e-05,2.197289962354712e-05,55877.67991621439,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,ari,10,tsne_perplexity,100.0,perp=100,100.0,,0.9161703793991812,0.3730720638769446,9.586758994210075e-07,1.3956475933917654e-05,2.246846379689488e-05,65644.75337909377,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,5.0,perp=5,5.0,,0.6812456963127695,0.2350983368876621,0.0531985351315375,7.060248353826262e-06,0.0532094431009439,88955.39217694309,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,10.0,perp=10,10.0,,0.8723553930476405,0.264025494688575,0.0533257684700276,7.29059615804429e-06,0.0533373951427783,112340.5558095428,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,15.0,perp=15,15.0,,0.9243277068374224,0.2753353736716753,0.0533156142236081,6.544776171445995e-06,0.0533265113740953,133085.0849283321,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,30.0,perp=30,30.0,,0.9081648044140488,0.2804008357394813,0.0532476442686912,6.6042689001325715e-06,0.0532583930778943,129449.17493111105,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,50.0,perp=50,50.0,,0.6967858026088732,0.2615447704924839,0.0541441218396443,7.0791417479374415e-06,0.0541553618070989,90779.6034676756,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,tsne,jaccard,10,tsne_perplexity,100.0,perp=100,100.0,,0.8617767955360769,0.2787864420690069,0.0531616436888002,6.958766924544349e-06,0.0531723684214532,116200.9247637251,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.914785838812359,0.4805617612469253,-1.6081758324585052e-06,2.7732006059699168e-05,3.963516687013533e-05,32986.702982067465,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.9189805751139654,0.4940984303843111,-1.3257232096339776e-06,2.74082815384074e-05,4.316395874985545e-05,33529.35132213232,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.9585359705731012,0.4962126139314092,2.315644640940657e-06,2.823772041904846e-05,4.920799855598344e-05,33945.1499874564,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.9244421742740764,0.5036304100278468,-1.0698962120660206e-06,2.7203791571520008e-05,4.41140109179689e-05,33982.14700108568,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.9068834755000782,0.5031688287671545,-1.32581666390879e-06,2.75121629044332e-05,4.354634206915968e-05,32963.04999599324,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ami,10,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.8825041602168366,0.4932169836049633,-5.4873873098340096e-08,2.8145716159571295e-05,4.440590621173861e-05,31354.83247565557,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.8829436775354903,0.3702855956509168,-1.2605653009692087e-06,1.4507913983138095e-05,2.02144810260406e-05,60859.537706592346,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.8857545663295706,0.3669432096235653,-7.329048317197412e-07,1.410417599904686e-05,2.3082242635558777e-05,62800.92500932067,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.9552909742009578,0.3706357795109129,1.0055124895523e-06,1.4533202442161102e-05,2.254050095282135e-05,65731.55314462238,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.9003777582877367,0.3769635388250272,-6.279581140158305e-07,1.4096222942556548e-05,2.2197049454403488e-05,63873.73340468426,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.8721159043518664,0.3775121600967122,-7.489968414067051e-07,1.426048562934202e-05,2.2930970469924463e-05,61156.167890542405,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,ari,10,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.8377858357646106,0.3649421760533046,-1.685327792364168e-07,1.426592961674197e-05,2.3171971560955296e-05,58726.352001218,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,5.0,n_neighbors=5,,5.0,0.8168121541151864,0.2777341820309921,0.0551317836777812,7.232448215528916e-06,0.0551424899182213,105314.3206476042,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,4,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,10.0,n_neighbors=10,,10.0,0.8251893404942205,0.2745180308040067,0.0536003538484125,7.032158587007484e-06,0.0536122238513738,109722.92178839436,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,3,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,15.0,n_neighbors=15,,15.0,0.9234895016894537,0.2772521505676644,0.0537210762465817,7.24650446653778e-06,0.0537318128191985,120025.92828848804,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,1,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,30.0,n_neighbors=30,,30.0,0.8457105424306149,0.2818194247896746,0.0534576303752852,7.028405789002025e-06,0.0534690114645542,112721.56671645776,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,50.0,n_neighbors=50,,50.0,0.8030606858086535,0.2822746529176532,0.0534787351125954,7.110753697341114e-06,0.053490540029218,105415.26012584928,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,5,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
cifar10,umap,jaccard,10,umap_n_neighbors,100.0,n_neighbors=100,,100.0,0.753381626754008,0.2729928261799177,0.0535221792674774,7.112649487806532e-06,0.0535338183514341,98396.44828362828,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,50000.0,50000.0,5000.0,label_stratified_subsample,10.0,500.0,500.0,500.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,50000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,5.0,perp=5,5.0,,0.919080573149448,0.6915155124992998,4.344641593688904e-08,2.688899184259876e-05,4.4312615625494056e-05,34180.54998428699,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,10.0,perp=10,10.0,,0.9779961171167536,0.7708584738271637,3.2451216487773376e-07,3.0049659170566715e-05,4.583033316080404e-05,32545.98619749151,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,4,4,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,15.0,perp=15,15.0,,0.9754056332347992,0.7932345098758969,6.890516082340173e-07,2.7787720703168853e-05,4.578317567705016e-05,35102.01338938742,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,5,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,30.0,perp=30,30.0,,0.985852868706919,0.7897728664482063,1.428131912181258e-06,2.7343487129693143e-05,4.1573371578439726e-05,36054.342150984834,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,50.0,perp=50,50.0,,0.9868455496362872,0.7789931762708485,2.5753563454402707e-06,2.7466376919976656e-05,4.8596348719014914e-05,35929.12808103926,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ami,10,tsne_perplexity,100.0,perp=100,100.0,,0.9857763249154686,0.7701470972268284,2.2321270288993834e-06,2.7891602230131873e-05,4.21337702227033e-05,35343.042850492384,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,3,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ari,10,tsne_perplexity,5.0,perp=5,5.0,,0.9020215510194146,0.5872310705172464,1.2299266436928238e-07,1.3554164930471936e-05,2.2558358899816e-05,66549.39147146288,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,6,6,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ari,10,tsne_perplexity,10.0,perp=10,10.0,,0.9762267320225132,0.7101538697056364,1.999612889333454e-07,1.5208822599894332e-05,2.1064800253044143e-05,64188.1727299526,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,4,5,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ari,10,tsne_perplexity,15.0,perp=15,15.0,,0.9716983457319298,0.7465795755457881,6.308273027674487e-07,1.420930437869845e-05,2.4128025415845047e-05,68384.60835291313,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,5,1,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ari,10,tsne_perplexity,30.0,perp=30,30.0,,0.9868615872159956,0.7444024192381974,7.739812209397788e-07,1.4050412832175748e-05,2.1587604985887676e-05,70237.14000593933,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,2,2,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
mnist,tsne,ari,10,tsne_perplexity,50.0,perp=50,50.0,,0.9882924261445096,0.7295674556367409,1.372176591800061e-06,1.4153085304341968e-05,2.4079128550285208e-05,69828.66510842863,0.0049751243781094,True,new_only,merged_csv,200,2000,5000,0.8,200,True,123,,,70000.0,70000.0,5000.0,label_stratified_subsample,10.0,427.0,502.0,554.0,1,3,6,[],True,200,200,2000,2000,5000,5000,1,True,fixed_k0,70000.0,n_raw,5000.0,best_budget_inference,5000.0,"auto:min(n_samples,requested_cap_inferred)",5000.0,auto,"auto:min(n_samples,requested_cap_inferred)",True,nominal,nominal,uniform_protocol,
