dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
20newsgroups,tsne,ari,2000,0,3,0.9806566039442313,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,5,0.9546188573355755,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,8,0.8463446697857511,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,10,0.8040436683459474,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,15,0.7844077219134518,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,0,20,0.7310774147282484,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,2,0.9712580899096652,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,3,0.9808310034731104,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,5,0.9538509119581204,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,8,0.8479325067163023,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,10,0.7910179021156499,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,15,0.7748211038608575,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,1,20,0.7366619643592769,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,2,0.9711792666409435,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,3,0.9808735732257555,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,5,0.95410480493714,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,8,0.8462930063871806,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,10,0.7923251680646368,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,15,0.7784620472648922,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,2,20,0.7351280436350742,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,2,0.9708242050112483,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,3,0.9810157825494992,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,5,0.9536806540331668,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,8,0.8501608988968328,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,10,0.7981539436084285,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,15,0.7702884545037186,pair_subsampling_convergence,120,4,5000,0.02,3000,123
20newsgroups,tsne,ari,2000,3,20,0.7366771826805876,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,2,0.9787947571015322,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,3,0.9110119831947153,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,5,0.8895379475489709,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,8,0.757239820951617,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,10,0.7966096526411285,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,15,0.651565723084203,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,0,20,0.6806984525442366,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,2,0.980418852169077,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,3,0.9221172309954397,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,5,0.8937370098853301,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,8,0.7517658814733112,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,10,0.7907684490915358,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,15,0.6491435441842924,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,1,20,0.6800692923495935,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,2,0.9635887676358029,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,3,0.9132979532537214,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,5,0.8907935760573543,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,8,0.7465295505096239,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,10,0.787637374704798,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,15,0.648686401109969,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,2,20,0.689569584567947,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,2,0.9715817557681427,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,3,0.9129937705712479,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,5,0.881433476743955,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,8,0.764310485255202,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,10,0.7970638344144404,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,15,0.6547206484995994,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,250,3,20,0.6712105950600633,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,2,0.9768302373821152,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,3,0.9196318796618587,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,5,0.8787257078004203,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,8,0.7250458241248909,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,10,0.7902028661054379,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,15,0.6579490441008009,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,0,20,0.6869493704870402,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,2,0.9752410572271596,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,3,0.9147191293244965,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,5,0.8793678157039392,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,8,0.7396381488212298,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,10,0.7807988773486985,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,15,0.6554223790279288,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,1,20,0.6829466129833472,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,2,0.9773940430941671,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,3,0.923654874831044,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,5,0.8797137587199805,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,8,0.7352490628549393,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,10,0.7845697682808243,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,15,0.6513124282269974,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,2,20,0.6872960211909966,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,2,0.9792712081785873,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,3,0.9231704288464443,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,5,0.8858111593905017,pair_subsampling_convergence,120,4,5000,0.02,3000,123
