dataset_id,method,metric,K,score
olivetti_faces,umap,ari,40,0.803148299588714
olivetti_faces,umap,ari,40,0.7443426410157117
olivetti_faces,umap,ari,40,0.7607564511458823
olivetti_faces,umap,ari,40,0.7335568195242942
olivetti_faces,umap,ari,40,0.8639446090611068
olivetti_faces,umap,ari,40,0.8658020059227339
olivetti_faces,umap,ari,40,0.7696704190884635
olivetti_faces,umap,ari,40,0.8287461893775467
olivetti_faces,umap,ari,40,0.7807976545640649
olivetti_faces,umap,ari,40,0.7786912695739787
olivetti_faces,umap,ari,40,0.7331115070647393
olivetti_faces,umap,ari,40,0.7608272626095129
olivetti_faces,umap,ari,40,0.7838013659950421
olivetti_faces,umap,ari,40,0.7820776721959433
olivetti_faces,umap,ari,40,0.796560115575687
olivetti_faces,umap,ari,40,0.8359360172732658
olivetti_faces,umap,ari,40,0.7929369376610957
olivetti_faces,umap,ari,40,0.7703615845950271
olivetti_faces,umap,ari,40,0.8859682087669681
olivetti_faces,umap,ari,40,0.838653629781603
olivetti_faces,umap,ari,40,0.806992351143672
olivetti_faces,umap,ari,40,0.7768308946799911
olivetti_faces,umap,ari,40,0.8549574972313201
olivetti_faces,umap,ari,40,0.8304418053385755
olivetti_faces,umap,ari,40,0.8348124226032554
olivetti_faces,umap,ari,40,0.8666934133269634
olivetti_faces,umap,ari,40,0.7609923627354612
olivetti_faces,umap,ari,40,0.7879308247411028
olivetti_faces,umap,ari,40,0.848416244976625
olivetti_faces,umap,ari,40,0.8231759102978962
olivetti_faces,umap,ari,40,0.8404732473076513
olivetti_faces,umap,ari,40,0.7987496011791905
olivetti_faces,umap,ari,40,0.8326013405835985
olivetti_faces,umap,ari,40,0.7912939986909776
olivetti_faces,umap,ari,40,0.7987916540180846
olivetti_faces,umap,ari,40,0.8802529340368741
olivetti_faces,umap,ari,40,0.8037158999624275
olivetti_faces,umap,ari,40,0.815136213571885
olivetti_faces,umap,ari,40,0.8415802994569036
olivetti_faces,umap,ari,40,0.8011395796385042
olivetti_faces,umap,ari,40,0.7921309343637807
olivetti_faces,umap,ari,40,0.7401588508271454
olivetti_faces,umap,ari,40,0.7802495779387811
olivetti_faces,umap,ari,40,0.7544908613659402
olivetti_faces,umap,ari,40,0.864206172510958
olivetti_faces,umap,ari,40,0.7500486549549692
olivetti_faces,umap,ari,40,0.8013854678774892
olivetti_faces,umap,ari,40,0.8317784738767198
olivetti_faces,umap,ari,40,0.768397688658262
olivetti_faces,umap,ari,40,0.8193093618167046
olivetti_faces,umap,ari,40,0.833887454220565
olivetti_faces,umap,ari,40,0.8121574481203252
olivetti_faces,umap,ari,40,0.7945608710957743
olivetti_faces,umap,ari,40,0.7736335433631478
olivetti_faces,umap,ari,40,0.7956723012757939
olivetti_faces,umap,ari,40,0.7147121406276108
olivetti_faces,umap,ari,40,0.8321906979972392
olivetti_faces,umap,ari,40,0.7515805745081633
olivetti_faces,umap,ari,40,0.7680239065748445
olivetti_faces,umap,ari,40,0.7562955530131248
olivetti_faces,umap,ari,40,0.8765205740609753
olivetti_faces,umap,ari,40,0.7509483850915818
olivetti_faces,umap,ari,40,0.7916246076137772
olivetti_faces,umap,ari,40,0.7857408044278822
olivetti_faces,umap,ari,40,0.842285898650826
olivetti_faces,umap,ari,40,0.8058418169086667
olivetti_faces,umap,ari,40,0.812918921226906
olivetti_faces,umap,ari,40,0.7951746280829626
olivetti_faces,umap,ari,40,0.728642512730263
olivetti_faces,umap,ari,40,0.8166671274919125
olivetti_faces,umap,ari,40,0.7884134167823187
olivetti_faces,umap,ari,40,0.8126299009826834
olivetti_faces,umap,ari,40,0.7760236708328562
olivetti_faces,umap,ari,40,0.8042543454774734
olivetti_faces,umap,ari,40,0.7980386307363956
olivetti_faces,umap,ari,40,0.7459697152104912
olivetti_faces,umap,ari,40,0.850673414669394
olivetti_faces,umap,ari,40,0.7498096661231326
olivetti_faces,umap,ari,40,0.8131766633622425
olivetti_faces,umap,ari,40,0.863059452237809
olivetti_faces,umap,ari,40,0.8282495851853903
olivetti_faces,umap,ari,40,0.8095434970617339
olivetti_faces,umap,ari,40,0.7678972315430463
olivetti_faces,umap,ari,40,0.8134530109212599
olivetti_faces,umap,ari,40,0.7347390014254652
olivetti_faces,umap,ari,40,0.8127187152838875
olivetti_faces,umap,ari,40,0.7778525258163468
olivetti_faces,umap,ari,40,0.7962437788807862
olivetti_faces,umap,ari,40,0.7992885712842024
olivetti_faces,umap,ari,40,0.8076793278511858
olivetti_faces,umap,ari,40,0.7744289834890019
olivetti_faces,umap,ari,40,0.8237744873022327
olivetti_faces,umap,ari,40,0.810036439639865
olivetti_faces,umap,ari,40,0.8061931765662699
olivetti_faces,umap,ari,40,0.8029752038772314
olivetti_faces,umap,ari,40,0.8402452476112711
olivetti_faces,umap,ari,40,0.8011035902764748
olivetti_faces,umap,ari,40,0.8029804598196155
olivetti_faces,umap,ari,40,0.8348905986299477
olivetti_faces,umap,ari,40,0.8525109510400455
olivetti_faces,umap,ari,40,0.7669220881974557
olivetti_faces,umap,ari,40,0.8355467415680752
olivetti_faces,umap,ari,40,0.8304257420821931
olivetti_faces,umap,ari,40,0.8606371509879349
olivetti_faces,umap,ari,40,0.7750082196877992
olivetti_faces,umap,ari,40,0.8021067643501503
olivetti_faces,umap,ari,40,0.8455737785886421
olivetti_faces,umap,ari,40,0.8022420235699914
olivetti_faces,umap,ari,40,0.8915703829625212
olivetti_faces,umap,ari,40,0.8244520384772641
olivetti_faces,umap,ari,40,0.8359148404130411
olivetti_faces,umap,ari,40,0.7044656710115409
olivetti_faces,umap,ari,40,0.7926737944358092
olivetti_faces,umap,ari,40,0.7622921952040194
olivetti_faces,umap,ari,40,0.8350283768534853
olivetti_faces,umap,ari,40,0.7779252202707457
olivetti_faces,umap,ari,40,0.7814475090469751
olivetti_faces,umap,ari,40,0.7599668087353374
olivetti_faces,umap,ari,40,0.7693479694410631
olivetti_faces,umap,ari,40,0.8117813792919657
olivetti_faces,umap,ari,40,0.8889673809482564
olivetti_faces,umap,ari,40,0.8162817268392091
olivetti_faces,umap,ari,40,0.8780398117136604
olivetti_faces,umap,ari,40,0.852830693204228
olivetti_faces,umap,ari,40,0.8236037317179228
olivetti_faces,umap,ari,40,0.8073315013402577
olivetti_faces,umap,ari,40,0.8271398220413531
olivetti_faces,umap,ari,40,0.8563228861837922
olivetti_faces,umap,ari,40,0.8171183855289733
olivetti_faces,umap,ari,40,0.7968380189090248
olivetti_faces,umap,ari,40,0.8337784315844883
olivetti_faces,umap,ari,40,0.7618495910592422
olivetti_faces,umap,ari,40,0.7299937521587583
olivetti_faces,umap,ari,40,0.7870964880162951
olivetti_faces,umap,ari,40,0.8058949226891795
olivetti_faces,umap,ari,40,0.7363529743612584
olivetti_faces,umap,ari,40,0.7904652528258143
olivetti_faces,umap,ari,40,0.8806070964323411
olivetti_faces,umap,ari,40,0.8277036053162952
olivetti_faces,umap,ari,40,0.7894318902248639
olivetti_faces,umap,ari,40,0.79602839194702
olivetti_faces,umap,ari,40,0.7705989372311912
olivetti_faces,umap,ari,40,0.8398571468971062
olivetti_faces,umap,ari,40,0.7659087690364405
olivetti_faces,umap,ari,40,0.7580686240211668
olivetti_faces,umap,ari,40,0.8349947701835064
olivetti_faces,umap,ari,40,0.7939708787400032
olivetti_faces,umap,ari,40,0.8278327382601955
olivetti_faces,umap,ari,40,0.8604448145558532
olivetti_faces,umap,ari,40,0.8373378345792138
olivetti_faces,umap,ari,40,0.7940512921180187
olivetti_faces,umap,ari,40,0.7398109835045636
olivetti_faces,umap,ari,40,0.8058781296204623
olivetti_faces,umap,ari,40,0.784145114965417
olivetti_faces,umap,ari,40,0.8149185954455737
olivetti_faces,umap,ari,40,0.8447019021579583
olivetti_faces,umap,ari,40,0.7898917119072738
olivetti_faces,umap,ari,40,0.7992087425401284
olivetti_faces,umap,ari,40,0.8054772131895638
olivetti_faces,umap,ari,40,0.8651566264571894
olivetti_faces,umap,ari,40,0.7300309184861129
olivetti_faces,umap,ari,40,0.7972170073672131
olivetti_faces,umap,ari,40,0.8192580046157033
olivetti_faces,umap,ari,40,0.7478467517196571
olivetti_faces,umap,ari,40,0.8375371143661147
olivetti_faces,umap,ari,40,0.8609381074286024
olivetti_faces,umap,ari,40,0.7696569851754143
olivetti_faces,umap,ari,40,0.84267048392396
olivetti_faces,umap,ari,40,0.7681869778377601
olivetti_faces,umap,ari,40,0.8314216077973098
olivetti_faces,umap,ari,40,0.7464432504516486
olivetti_faces,umap,ari,40,0.8185974797921316
olivetti_faces,umap,ari,40,0.75706015385493
olivetti_faces,umap,ari,40,0.8497085397564764
olivetti_faces,umap,ari,40,0.8030876771454245
olivetti_faces,umap,ari,40,0.8242461446028672
olivetti_faces,umap,ari,40,0.874082129159603
olivetti_faces,umap,ari,40,0.8170081005105164
olivetti_faces,umap,ari,40,0.8553849310773718
olivetti_faces,umap,ari,40,0.8201502384758206
olivetti_faces,umap,ari,40,0.7246967405779762
olivetti_faces,umap,ari,40,0.7664285350363975
olivetti_faces,umap,ari,40,0.839559736291309
olivetti_faces,umap,ari,40,0.7550913092296272
olivetti_faces,umap,ari,40,0.8358099039182263
olivetti_faces,umap,ari,40,0.7346059982575992
olivetti_faces,umap,ari,40,0.8410568124173986
olivetti_faces,umap,ari,40,0.7883105407640568
olivetti_faces,umap,ari,40,0.7786079381576726
olivetti_faces,umap,ari,40,0.7626952152567684
olivetti_faces,umap,ari,40,0.7579525378977382
olivetti_faces,umap,ari,40,0.9129066930481536
olivetti_faces,umap,ari,40,0.8308299027975204
olivetti_faces,umap,ari,40,0.791695605574285
olivetti_faces,umap,ari,40,0.8233025181622221
olivetti_faces,umap,ari,40,0.7941024941661363
olivetti_faces,umap,ari,40,0.8035201805446659
olivetti_faces,umap,ari,40,0.8381013870808142
olivetti_faces,umap,ari,40,0.8321094187934092
olivetti_faces,umap,ari,40,0.793466323925592
olivetti_faces,umap,ari,40,0.810059636053169
olivetti_faces,umap,ari,40,0.7986481189341583
olivetti_faces,umap,ari,40,0.7897952759990402
olivetti_faces,umap,ari,40,0.8187486715849519
olivetti_faces,umap,ari,40,0.7516655792307594
olivetti_faces,umap,ari,40,0.7382894282707392
olivetti_faces,umap,ari,40,0.8025693315804184
olivetti_faces,umap,ari,40,0.7494529359060096
olivetti_faces,umap,ari,40,0.7870843485274164
olivetti_faces,umap,ari,40,0.7877220238438918
olivetti_faces,umap,ari,40,0.8385977381861448
olivetti_faces,umap,ari,40,0.7266785164118972
olivetti_faces,umap,ari,40,0.8821455470104294
olivetti_faces,umap,ari,40,0.7922970210957836
olivetti_faces,umap,ari,40,0.8057868514997424
olivetti_faces,umap,ari,40,0.8179745594978877
olivetti_faces,umap,ari,40,0.757269911274345
olivetti_faces,umap,ari,40,0.7577497731726716
olivetti_faces,umap,ari,40,0.8148689107104571
olivetti_faces,umap,ari,40,0.8274897350667356
olivetti_faces,umap,ari,40,0.7992425345294525
olivetti_faces,umap,ari,40,0.7775938413140207
olivetti_faces,umap,ari,40,0.851191372624451
olivetti_faces,umap,ari,40,0.834387469279308
olivetti_faces,umap,ari,40,0.8096574544512212
olivetti_faces,umap,ari,40,0.7894638664907588
olivetti_faces,umap,ari,40,0.8214569070599254
olivetti_faces,umap,ari,40,0.7873133367755524
olivetti_faces,umap,ari,40,0.8040599953271338
olivetti_faces,umap,ari,40,0.7893443688822571
olivetti_faces,umap,ari,40,0.7535189899827776
olivetti_faces,umap,ari,40,0.8221368780514843
olivetti_faces,umap,ari,40,0.7664437285812691
olivetti_faces,umap,ari,40,0.7499366254808911
olivetti_faces,umap,ari,40,0.749994125801828
olivetti_faces,umap,ari,40,0.7990962323062036
olivetti_faces,umap,ari,40,0.821409478472344
olivetti_faces,umap,ari,40,0.7900503096227757
olivetti_faces,umap,ari,40,0.8183009597983101
olivetti_faces,umap,ari,40,0.7731853380522098
olivetti_faces,umap,ari,40,0.7720197728610488
olivetti_faces,umap,ari,40,0.8244101982842647
olivetti_faces,umap,ari,40,0.7176355600038018
olivetti_faces,umap,ari,40,0.766356578698211
olivetti_faces,umap,ari,40,0.8213174422416187
olivetti_faces,umap,ari,40,0.7591134283028231
olivetti_faces,umap,ari,40,0.7913852366415883
olivetti_faces,umap,ari,40,0.7872988706615862
olivetti_faces,umap,ari,40,0.752584272804292
olivetti_faces,umap,ari,40,0.8420888366896709
olivetti_faces,umap,ari,40,0.7451052572100827
olivetti_faces,umap,ari,40,0.7885467305082763
olivetti_faces,umap,ari,40,0.8481197347238791
olivetti_faces,umap,ari,40,0.7653328859867772
olivetti_faces,umap,ari,40,0.8456441528683115
olivetti_faces,umap,ari,40,0.8532330592502205
olivetti_faces,umap,ari,40,0.8192765289127698
olivetti_faces,umap,ari,40,0.8097787475895666
olivetti_faces,umap,ari,40,0.8345772329084409
olivetti_faces,umap,ari,40,0.8320467276894266
olivetti_faces,umap,ari,40,0.8366416455802244
olivetti_faces,umap,ari,40,0.7745222370523945
olivetti_faces,umap,ari,40,0.8030604776112727
olivetti_faces,umap,ari,40,0.8595882311685812
olivetti_faces,umap,ari,40,0.7877624181686177
olivetti_faces,umap,ari,40,0.7683041999498678
olivetti_faces,umap,ari,40,0.7873325767610064
olivetti_faces,umap,ari,40,0.7468751333101104
olivetti_faces,umap,ari,40,0.8017786349512482
olivetti_faces,umap,ari,40,0.8097903537481819
olivetti_faces,umap,ari,40,0.7722126487073083
olivetti_faces,umap,ari,40,0.7805988015306831
olivetti_faces,umap,ari,40,0.8455671825628107
olivetti_faces,umap,ari,40,0.7313612960902088
olivetti_faces,umap,ari,40,0.8675200733272015
olivetti_faces,umap,ari,40,0.8320663261740561
olivetti_faces,umap,ari,40,0.8045982187557001
olivetti_faces,umap,ari,40,0.8589906931086193
olivetti_faces,umap,ari,40,0.8161626131781538
olivetti_faces,umap,ari,40,0.7471278808045092
olivetti_faces,umap,ari,40,0.8106436984930043
olivetti_faces,umap,ari,40,0.8013151377615797
olivetti_faces,umap,ari,40,0.743958735425473
olivetti_faces,umap,ari,40,0.7983949679568462
olivetti_faces,umap,ari,40,0.8103530437576504
olivetti_faces,umap,ari,40,0.8107748214201623
olivetti_faces,umap,ari,40,0.8453361765853713
olivetti_faces,umap,ari,40,0.7603412009128195
olivetti_faces,umap,ari,40,0.7932944377036109
olivetti_faces,umap,ari,40,0.7385507959421015
olivetti_faces,umap,ari,40,0.800037753541389
olivetti_faces,umap,ari,40,0.7690196177982942
olivetti_faces,umap,ari,40,0.7991789964856324
olivetti_faces,umap,ari,40,0.8370484758605501
olivetti_faces,umap,ari,40,0.8613567195380444
olivetti_faces,umap,ari,40,0.8331841160757841
olivetti_faces,umap,ari,40,0.873163763007295
olivetti_faces,umap,ari,40,0.7413877466524893
olivetti_faces,umap,ari,40,0.8123352227232418
olivetti_faces,umap,ari,40,0.8201891418092649
olivetti_faces,umap,ari,40,0.8276621861104649
olivetti_faces,umap,ari,40,0.7189422876951131
olivetti_faces,umap,ari,40,0.8028606191358214
olivetti_faces,umap,ari,40,0.823294233710995
olivetti_faces,umap,ari,40,0.7869186103881757
olivetti_faces,umap,ari,40,0.7940002722180087
olivetti_faces,umap,ari,40,0.7807229981677213
olivetti_faces,umap,ari,40,0.817027126140659
olivetti_faces,umap,ari,40,0.8125927080211547
olivetti_faces,umap,ari,40,0.8928162403718758
olivetti_faces,umap,ari,40,0.8248757642540856
olivetti_faces,umap,ari,40,0.8446182837444769
olivetti_faces,umap,ari,40,0.7980101770579741
olivetti_faces,umap,ari,40,0.8453370624448009
olivetti_faces,umap,ari,40,0.7782259458949652
olivetti_faces,umap,ari,40,0.8412118581077619
olivetti_faces,umap,ari,40,0.8378541205760488
olivetti_faces,umap,ari,40,0.7608376448158427
olivetti_faces,umap,ari,40,0.7588408048514392
olivetti_faces,umap,ari,40,0.7532243662287927
olivetti_faces,umap,ari,40,0.7134772013082794
olivetti_faces,umap,ari,40,0.8029780695906182
olivetti_faces,umap,ari,40,0.8282502849144141
olivetti_faces,umap,ari,40,0.7360999654042422
olivetti_faces,umap,ari,40,0.8318003137981458
olivetti_faces,umap,ari,40,0.8398685741543029
olivetti_faces,umap,ari,40,0.7288459975432726
olivetti_faces,umap,ari,40,0.8212567420236896
olivetti_faces,umap,ari,40,0.8509816586159136
olivetti_faces,umap,ari,40,0.7657608461126262
olivetti_faces,umap,ari,40,0.7806822174209352
olivetti_faces,umap,ari,40,0.7607670734480406
olivetti_faces,umap,ari,40,0.7788442417431871
olivetti_faces,umap,ari,40,0.8313893230237723
olivetti_faces,umap,ari,40,0.8066816678509537
olivetti_faces,umap,ari,40,0.7094531237602457
olivetti_faces,umap,ari,40,0.7938687507237336
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
uci_har,tsne,ari,2,1.0
