dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,umap,ari,2000,0,5,0.7511906270171302,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,8,0.8066096616316455,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,10,0.7579836699214635,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,15,0.8083196732237338,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,0,20,0.7780886641800626,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,2,0.9987713471011758,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,3,0.9974791286237518,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,5,0.7520183922102555,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,8,0.8034782055295007,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,10,0.7609396570540887,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,15,0.8102620039022651,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,1,20,0.7835059102877013,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,2,0.9988322311623896,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,3,0.9976054353956911,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,5,0.7456821123602801,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,8,0.8000712611438506,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,10,0.7630336197822931,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,15,0.809970517857527,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,2,20,0.7831575828731124,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,2,0.9988031787229295,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,3,0.9975608550374155,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,5,0.7492281656231844,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,8,0.8040902544605242,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,10,0.7614253820546771,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,15,0.8083782177085855,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,umap,ari,2000,3,20,0.7829092509350176,pair_subsampling_convergence,120,4,5000,0.02,3000,123
